pose_id,pose,pose_id.1,x_nose,y_nose,z_nose,x_left_eye_inner,y_left_eye_inner,z_left_eye_inner,x_left_eye,y_left_eye,z_left_eye,x_left_eye_outer,y_left_eye_outer,z_left_eye_outer,x_right_eye_inner,y_right_eye_inner,z_right_eye_inner,x_right_eye,y_right_eye,z_right_eye,x_right_eye_outer,y_right_eye_outer,z_right_eye_outer,x_left_ear,y_left_ear,z_left_ear,x_right_ear,y_right_ear,z_right_ear,x_mouth_left,y_mouth_left,z_mouth_left,x_mouth_right,y_mouth_right,z_mouth_right,x_left_shoulder,y_left_shoulder,z_left_shoulder,x_right_shoulder,y_right_shoulder,z_right_shoulder,x_left_elbow,y_left_elbow,z_left_elbow,x_right_elbow,y_right_elbow,z_right_elbow,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_left_pinky_1,y_left_pinky_1,z_left_pinky_1,x_right_pinky_1,y_right_pinky_1,z_right_pinky_1,x_left_index_1,y_left_index_1,z_left_index_1,x_right_index_1,y_right_index_1,z_right_index_1,x_left_thumb_2,y_left_thumb_2,z_left_thumb_2,x_right_thumb_2,y_right_thumb_2,z_right_thumb_2,x_left_hip,y_left_hip,z_left_hip,x_right_hip,y_right_hip,z_right_hip,x_left_knee,y_left_knee,z_left_knee,x_right_knee,y_right_knee,z_right_knee,x_left_ankle,y_left_ankle,z_left_ankle,x_right_ankle,y_right_ankle,z_right_ankle,x_left_heel,y_left_heel,z_left_heel,x_right_heel,y_right_heel,z_right_heel,x_left_foot_index,y_left_foot_index,z_left_foot_index,x_right_foot_index,y_right_foot_index,z_right_foot_index,pose_id.2,right_elbow_right_shoulder_right_hip,left_elbow_left_shoulder_left_hip,right_knee_mid_hip_left_knee,right_hip_right_knee_right_ankle,left_hip_left_knee_left_ankle,right_wrist_right_elbow_right_shoulder,left_wrist_left_elbow_left_shoulder
10,jumping_jacks_down,10,-0.025082739633757966,-1.4481614319405878,-1.107219816944062,-0.004671791981985843,-1.4909593753230224,-1.0248263542237277,0.009918414746290129,-1.489842816551036,-1.0250039653990808,0.022156785552652596,-1.488723708558109,-1.0250211147035904,-0.04744673745183108,-1.4887505912516648,-1.0335709004668239,-0.06258943660281767,-1.4851411261471221,-1.0335822097379057,-0.07758653120609747,-1.4806881006585961,-1.0336251988728586,0.04848710000990262,-1.4397973916849813,-0.5934315900568342,-0.09837163195502772,-1.4285699042457332,-0.6346085301926078,0.006219378360799382,-1.3738199616579938,-0.9523018064044484,-0.05002884797752009,-1.3743890636456166,-0.964288011519829,0.18085936950069273,-0.9411601581866912,-0.351362598454373,-0.20311835563832792,-0.9126851285327418,-0.39881217481134246,0.21416394457609572,-0.43003941291697984,-0.17931811052000116,-0.2214219705645157,-0.3885056050242569,-0.27657100527787515,0.2519506989576907,0.01395702566911116,-0.544312575255332,-0.23677571971717523,0.10054614059210217,-0.6047117768453454,0.2554828067940538,0.13773632397170238,-0.6478780131294903,-0.240771785764729,0.2478008221884749,-0.7083672022187071,0.23434204800938424,0.13060894092154143,-0.7577475816908288,-0.21780362953615254,0.25077217094211174,-0.823281794895188,0.22307544161606568,0.09743103895215084,-0.5951106923662051,-0.20837364413159876,0.19932411836506278,-0.657631401972464,0.10751626683738418,-0.009490743768199597,0.021739125828690545,-0.10751626683738418,0.009490743768199597,-0.021739125828690545,0.11596535837346365,0.6516430965850892,-0.3034236412010142,-0.07295843449326515,0.7174097060402884,-0.12039402721463863,0.0708313181909502,1.2641175524661517,0.5322344591376748,-0.027215689017079745,1.2318667558033884,0.762164918086186,0.048185951270294264,1.3131435670527931,0.5905671695342879,-0.024380104818318933,1.2736640140929554,0.8256058964520044,0.08865546173778695,1.500445489937741,0.12886391807611988,-0.038972448025490485,1.4881825784766254,0.37861015505068396,10,11.748513,8.35811,21.4159,112.38785,100.010124,133.03278,122.10246
11,jumping_jacks_down,11,-0.03998979439001436,-1.477126951227254,-1.102464647472074,-0.017858830655726847,-1.5268211476060372,-1.021668052420626,-0.0027574139293111435,-1.5256625086260562,-1.0219407778469238,0.011169786612358118,-1.525177689739707,-1.0221217263711888,-0.060909561177017776,-1.5215177453084634,-1.02880140324946,-0.07460851078700528,-1.5173564029375999,-1.0288125112151512,-0.08816009866621718,-1.5134740623489153,-1.0288644510206109,0.030206589792615243,-1.4773631079989096,-0.5754498915883908,-0.10639886911730496,-1.4583755209225036,-0.6088720313946459,-0.007276295899818168,-1.4004428140238836,-0.938874107768611,-0.06731805448094527,-1.4023566525646918,-0.9488643136882717,0.17128614780803578,-0.9689630999679433,-0.3219894909814799,-0.20502723070423398,-0.9254857880375696,-0.3182651724548236,0.21307280841272722,-0.4393850092894043,-0.12666917754523957,-0.2352521711403833,-0.39938105638789706,-0.16001575002668833,0.24986731712907048,0.01718359897413115,-0.4813493641870476,-0.27387880734927356,0.06601757696336405,-0.5211865081282931,0.2534841560218111,0.15775926034976057,-0.5872496064350652,-0.2794667062009669,0.22481035180963777,-0.6281544177225609,0.23620781145524936,0.1556061623858992,-0.7087584825968161,-0.2606507833789948,0.2218224985136132,-0.7577857036625323,0.22555839869319697,0.10964212036052344,-0.536075255864665,-0.2534848665526656,0.17208649213091826,-0.5807059962154204,0.11294561751489027,-0.00881528725674275,-0.004922714313223122,-0.11294547067184703,0.008814998544372227,0.004922714313223122,0.10249816130603281,0.7332406758237269,-0.13830528082049726,-0.08194735661268915,0.7820353638251453,-0.0558195028737995,0.05946144245319152,1.3413436996746075,0.6943206377406748,-0.04040137886119607,1.3466103438426447,0.7023542074777278,0.04166097243341256,1.380339669821638,0.7476932523529171,-0.03554834891414812,1.3818738717269163,0.7495173034780852,0.08744499436150624,1.5876070622037646,0.2671405116755109,-0.04745404180619913,1.5950700046116133,0.2551242743931254,11,8.786931,7.7891088,15.278969,122.23668,115.96222,125.54988,122.060844
12,jumping_jacks_down,12,-0.03503742475920502,-1.4690156918962185,-0.9886684873382244,-0.016069216355399173,-1.519824013062076,-0.9061891079542793,-0.0018403708107735907,-1.5188018943797656,-0.9064383131092008,0.009961501729311189,-1.5168980468341577,-0.9065621581876381,-0.057318186011598715,-1.5146979330038228,-0.9146503720462306,-0.07092436182800206,-1.5091049449760667,-0.9146522958532742,-0.08456471407653648,-1.5026842389677653,-0.9147476926350531,0.02952663860166712,-1.469165267893865,-0.47868758431658226,-0.10708585020952112,-1.4487055799842656,-0.5175364868526022,-0.0032543848592908294,-1.3939343124987673,-0.8349551021683197,-0.06120439888254325,-1.3952715267272455,-0.845995830792033,0.16736788942400438,-0.978526970174318,-0.24873109279451458,-0.20526124181094318,-0.9449070954209765,-0.2980472971934952,0.20339296064805568,-0.45462333129199267,-0.10937786430233326,-0.23956462115931823,-0.4099556819716404,-0.23976630828026063,0.2717556844213142,-0.04165205773178663,-0.5215681611788787,-0.28619190842954506,0.05120785260317252,-0.5917168993163191,0.28514170216439694,0.07955851605421053,-0.624642351869654,-0.29586911476345795,0.2194005262019811,-0.6922630632661629,0.27746061397142446,0.07681076169178443,-0.7423678001009684,-0.27011628820144923,0.22066942123282024,-0.8067611568485779,0.26414236233145555,0.03199273077958599,-0.5798879869468077,-0.2613425257028393,0.1667702275040189,-0.6463531876901146,0.11140176221698453,-0.0025837316800705096,0.02160183531812411,-0.11140176221698453,0.002583440896635857,-0.02160183531812411,0.12676586481473195,0.6986931718813906,-0.5623800202319236,-0.08235542609136164,0.7293763792301337,-0.256242501206234,0.06371978380643896,1.3341254119838495,0.14653886663339932,-0.04758745455621286,1.2946871992551723,0.430534982584181,0.04334701349907326,1.375283243686113,0.1899949191109499,-0.037766573502759894,1.3413748940665708,0.469668344039198,0.10744734076730611,1.5915857672152947,-0.3280182390319016,-0.04447470830718225,1.477479192413858,-0.020115054711034735,12,13.533827,6.989769,24.014624,111.62447,92.01698,136.54079,120.37159
13,jumping_jacks_down,13,-0.05249521031493934,-1.491073203203875,-0.9491218893610434,-0.027210850658721735,-1.530689768572895,-0.8705621088694576,-0.011938865616315854,-1.5309564789625245,-0.8707860201427411,0.0013928892075915672,-1.5306402383666617,-0.8709170713265012,-0.06822753097588753,-1.5252385025432678,-0.8745683377668155,-0.0813103016509442,-1.522242829782536,-0.8745993876330708,-0.09406266266529613,-1.5182988936238506,-0.8747573149248404,0.03258650893710006,-1.4792314307847232,-0.4659402038415973,-0.10794332805034276,-1.4598198602025985,-0.4835462500330317,-0.018186261314585003,-1.4268541665351677,-0.8046312040500003,-0.0739444699870255,-1.4221282659125594,-0.8097343352155527,0.17667940854898345,-0.987565483908409,-0.25172455889981754,-0.20418230406862806,-0.9422999900744622,-0.2725490672769525,0.20247948308170544,-0.46357221124432,-0.07690752953159233,-0.23138102187751308,-0.4218439172091526,-0.1534064360680485,0.24815033810665663,-0.08076266838045702,-0.39400335740970227,-0.25949492665339946,0.04005951451000569,-0.45959978255102096,0.25622378584845373,0.02841986055591015,-0.4815931965575305,-0.2672551374577246,0.19097062216562866,-0.55534307049465,0.24978592057201462,0.026255689703065764,-0.591169501490049,-0.2468287042889917,0.19868230398318404,-0.6766975040645165,0.23928273032409747,-0.008015336964132286,-0.4460111837400904,-0.2377779457219123,0.14440084818052615,-0.5165239100824845,0.11238572674725827,-0.0023902629509999895,0.0018615839953722258,-0.11238558199263704,0.0023902629509999895,-0.0018615839953722258,0.11007258408854476,0.7093223005989338,-0.1355516917870207,-0.1013852778370445,0.7214198303080412,-0.04938618503547106,0.06498842195604454,1.3059037672389444,0.7133075883277527,-0.04000055836535284,1.2827064049218355,0.7994234635448342,0.04447042907680214,1.3432379623691488,0.7712251668247665,-0.03148152694846369,1.3236338440150086,0.8594129149356147,0.10523710421765987,1.5483821850216677,0.3137735911044445,-0.03188705943243644,1.4648316753279202,0.4100857405837652,13,8.812916,7.461587,18.01262,119.69123,114.15614,133.62923,122.01359
14,jumping_jacks_down,14,-0.04480444356693374,-1.4281812594662586,-1.003216105384876,-0.022305433009574674,-1.4808637671899447,-0.92734124474213,-0.005872414070278294,-1.4817639358614583,-0.9276213056779689,0.007615724391905509,-1.4824615897814917,-0.9279090760227465,-0.06963304714987516,-1.4763887884234774,-0.9254034943231073,-0.08453728339617567,-1.4728838388984153,-0.9254752108618174,-0.09917481930268447,-1.4687473364966301,-0.9256663518556655,0.034551205693971035,-1.4452513185254738,-0.5330715068573056,-0.11566403388452798,-1.416859207221795,-0.5208795763042275,-0.007387039052414002,-1.3522298520069798,-0.8611212766607942,-0.0669687563217699,-1.343073025334183,-0.8579925653275319,0.17533372645533474,-0.9597977611973317,-0.3073033934316232,-0.1979411208328081,-0.9436261338131715,-0.3062660258343623,0.2112226478492615,-0.4726428277353511,-0.13288252761918498,-0.2253984900971082,-0.41887398339095844,-0.18278154372766486,0.26116070116856016,-0.06210696747957839,-0.410636908240159,-0.2616503914030174,0.04609648815726768,-0.43298020301363394,0.26699800863685497,0.05044873027808973,-0.48750556880187174,-0.2680967659719633,0.19749235709024918,-0.5112436717315005,0.2581014696936366,0.05025112670563719,-0.5889588444302906,-0.24815617749828917,0.20450696744583616,-0.6229940527215238,0.2469025538419483,0.015199532068748377,-0.45816239245099877,-0.23962154057747007,0.1436899387458167,-0.4843230343728686,0.11139186967988873,-0.005061330474391204,-0.006003794057889744,-0.11139172691305653,0.005061052792902568,0.006003794057889744,0.10357924032122962,0.6708354323430853,-0.5736500521910228,-0.07584821083406791,0.7354903904098089,-0.019365937697372805,0.05896295630079815,1.2941784785859298,0.12256553959674911,-0.027669549330320564,1.2801925638138576,0.7168414729532578,0.0457873146848955,1.321440519029304,0.16589954427816933,-0.018930101491469887,1.3082609989144598,0.7636393935927177,0.09599541860564824,1.5476015029827377,-0.3427596551816636,-0.04670816789094815,1.529006361032983,0.28802337519331755,14,9.308122,7.9284534,40.927208,124.58426,91.836174,138.53922,126.40105
15,jumping_jacks_down,15,-0.015323177956414708,-1.4042166640535316,-1.106520695926024,0.005356062350118242,-1.4539510316027284,-1.0331891676238603,0.02073629460719492,-1.4546777091226124,-1.0334142632524195,0.03378439593270332,-1.4548090924182076,-1.0335805270689689,-0.035988837880919264,-1.4497525330564853,-1.0413375828703446,-0.04874658840165642,-1.447332452751625,-1.0413835321432818,-0.06291440025955296,-1.443756850548586,-1.04145399079561,0.05603704514885651,-1.411704767784668,-0.6077048764203327,-0.07740547083344679,-1.3901668832278087,-0.6445659366082385,0.017315860261916293,-1.3303786473334287,-0.9489417802890067,-0.039105898430123104,-1.3316446242146294,-0.9596849807429719,0.19473153047274097,-0.947573370944603,-0.338857331475482,-0.17764703968241963,-0.9126426452936768,-0.3955162032982335,0.21411549635330263,-0.44988568050130046,-0.1474962197039495,-0.19957380716739975,-0.3834459152903553,-0.25730458065276157,0.23356640958041616,-0.0024602338304359522,-0.49557514006485703,-0.20538632043292698,0.09044822078943035,-0.5699809419050561,0.2430079387534039,0.13451079937220664,-0.5976180111023267,-0.20267510404650022,0.23949247056849043,-0.6754960292814558,0.22769929667275493,0.1305907171442218,-0.7138173043449173,-0.18466387269494058,0.23528327532915463,-0.7957768085493276,0.21535289446100148,0.08955262620803628,-0.5494536623086501,-0.17963533401838513,0.1893433503714647,-0.6255905146427757,0.1059130810965939,-0.008651277950538524,0.016865584361400232,-0.10591321364257353,0.008651277950538524,-0.016865584361400232,0.09826397353146808,0.736600725797698,-0.13479609877993326,-0.07518978340527513,0.7533523982839124,-0.031045798337327325,0.05631203619995707,1.334199343330374,0.5608866366913294,-0.05240251811908529,1.3165581710524603,0.7866922001204264,0.042878126780518236,1.3711272811037898,0.6014490317334746,-0.044699503871508416,1.3477582854652261,0.8411638307425287,0.059023943220698726,1.5684863379663474,0.11888211688496043,-0.0607394393276477,1.5451759183493068,0.3756074716067527,15,10.022383,7.1427603,15.405666,123.48853,119.15521,131.93352,121.12701
16,jumping_jacks_down,16,-0.03016808120682702,-1.3189723310388772,-1.2164751055949121,-0.00968221692685404,-1.3695268320830354,-1.1547080781525685,0.0015721109454810574,-1.368818235773416,-1.1548862255866037,0.013916829715984708,-1.3676462891784893,-1.1549784805078007,-0.04873854335296934,-1.3697511182585353,-1.158516272857591,-0.06280839575849338,-1.3682614799185915,-1.1587096268988377,-0.07375015430139194,-1.3663402356499368,-1.1591314410359614,0.034840336090385456,-1.3354311594866726,-0.7320827790866796,-0.08389267703346877,-1.329985885524606,-0.7498285512762203,-0.002647912751036845,-1.2490954665510032,-1.0548014133118697,-0.05042549306191192,-1.2429732278272554,-1.0603305492309156,0.17706158977755299,-0.9096646581920016,-0.4094861812686196,-0.18994078965634192,-0.8952279249538612,-0.4520223105278323,0.2327484493573756,-0.42134747026377734,-0.21754497822685126,-0.22554002118114896,-0.37697032625407495,-0.27483805938317946,0.24909810158514833,0.03598038942128582,-0.5607530265948906,-0.23717458733377597,0.08479683392170169,-0.5871610598322867,0.2784576154488946,0.17860981416637728,-0.6596586499588005,-0.25963761152471193,0.22527589098734777,-0.6843685067695267,0.26824527318169034,0.19264643765335424,-0.7887194717806983,-0.24762098500633545,0.23577907653876584,-0.8350137087004101,0.24848478346878283,0.1455243882333642,-0.6176071918214154,-0.23120242924974502,0.18810764895023915,-0.651544278005185,0.09487791203348313,-6.456052631051204e-05,0.02456096743044654,-0.09487759842541156,6.456052631051204e-05,-0.02456096743044654,0.08072487226675942,0.7241213982361789,-0.026994480331226645,-0.05683499452304205,0.7235738475679155,-0.08423117520752169,0.05976628465563352,1.3668920053620408,0.5866289413885521,-0.0383790602396975,1.4419519539271122,0.5019267629563074,0.04630013906874206,1.45268312577804,0.6126322171580408,-0.021253138690338357,1.5233726412824449,0.5285673399630304,0.05236914113021148,1.6163567576501416,0.09847009846239124,-0.050255716030362094,1.6743615260733413,-4.634814817776995e-05,16,11.339336,11.458032,11.715611,136.06543,132.26811,127.048874,121.64635
17,jumping_jacks_down,17,-0.013126577926806554,-1.1697887408036172,-1.398892754082493,0.009895631629485306,-1.2120626345925227,-1.3405986826728795,0.021100726278950047,-1.2093339025671843,-1.3407136843025855,0.030550159421743,-1.2062544449583708,-1.340888243846143,-0.028171839517175536,-1.2149559345377132,-1.3370308893533238,-0.03968672152091045,-1.2146971710751646,-1.3373587321593718,-0.04951036839945378,-1.213997679050117,-1.3376833815641183,0.05186348590258104,-1.1701396231184449,-0.9451580362318643,-0.05819008799396987,-1.171835064521302,-0.92841834415586,0.012713151965867607,-1.1001881676004976,-1.2494891803021841,-0.033699879695765815,-1.1031593042534944,-1.2451865128548127,0.16613311750125553,-0.7954065188495826,-0.6427474781518947,-0.1490871057521493,-0.7718143361394506,-0.5996406355915092,0.20772536704784975,-0.36913375916157026,-0.5279273629430311,-0.18287212387759383,-0.3255110353552864,-0.44389831695829685,0.2225414952378113,-0.005749320162765328,-0.8649597787757446,-0.2518169135115218,0.06795323265226472,-0.7709950229956154,0.24020343377323453,0.11341028730833531,-0.9611797028004186,-0.2827206921693308,0.17715979505675586,-0.8730371249276289,0.2280067958560999,0.12244405127271041,-1.0755959409059788,-0.2849084267495743,0.18830214035020934,-1.0022697655030166,0.21067844041250072,0.0778466210642711,-0.917026913560859,-0.26609666783127967,0.14542676452823777,-0.8308715520945402,0.08212710514787488,0.007548118447685776,-0.004728966342012468,-0.08212710514787488,-0.007548118447685776,0.004728966342012468,0.0662818847765305,0.6118662492173892,-0.09978432802873755,-0.056459918841739946,0.5846618006665033,-0.17434803459756837,0.03366962858564157,1.1157829763312261,0.6539168987864475,-0.04922914925241317,1.2181494533881194,0.46248279582442425,0.02998267829640345,1.1799974374317763,0.7014099270135296,-0.036794134703372755,1.2829893313583647,0.4977628664823196,0.012977845750956405,1.3402423147607236,0.23393406213511614,-0.0653404661544489,1.416202752366461,-0.013577110035388347,17,20.700283,25.439981,13.544621,118.019,114.86001,121.26669,122.09457
18,jumping_jacks_down,18,-0.026912979848273406,-1.1802894159346191,-1.3679810287747882,-0.009229252292936444,-1.2276695436258727,-1.3117803607391416,0.0010526428981808167,-1.2266100102670145,-1.3118877715073847,0.011644617005354196,-1.2253721910047346,-1.3119939843860189,-0.04269002252054391,-1.2278995983252154,-1.312163685413912,-0.0546228677376027,-1.2266988537463235,-1.312460262916189,-0.06485070676259139,-1.224735173275677,-1.3127776836976566,0.028281307186934057,-1.1966828546663342,-0.9178510487706759,-0.0758961713294177,-1.1904696807737998,-0.9179164535433086,-0.0037195434653486178,-1.1181645648745269,-1.2167971781004627,-0.045444873141020733,-1.1151072511208293,-1.2174575347120624,0.15125929775484398,-0.8206054918874319,-0.6049754797397032,-0.17129705607815274,-0.7764550742293888,-0.5987670375111233,0.2095532379519671,-0.3696813110727794,-0.45652607163988856,-0.19029364868326945,-0.3187693056945314,-0.4221608548280906,0.24667417984365617,0.038080297739057786,-0.7746639697216963,-0.24756381252635293,0.07131641774594019,-0.7251816855210352,0.2677119164474459,0.140442394518315,-0.8629813558792092,-0.2781176241109762,0.18277864829369928,-0.8171994325390003,0.25919691781256793,0.15608246051031816,-0.9750992113746136,-0.2779700041815359,0.19011270745788167,-0.9526075362583152,0.2441011329290854,0.123940167445307,-0.8251662569241296,-0.25783196253315566,0.15103437401599162,-0.7850106613571732,0.080230547208975,0.0023876339672738536,0.007881620493748041,-0.08023083270599839,-0.0023876339672738536,-0.007881620493748041,0.06998339421052938,0.5919318195096397,-0.07665486070250935,-0.0347402980095783,0.5497409895327465,-0.19601934139956026,0.05195848972630246,1.1139393087523877,0.6825954321843241,-0.01885093521815196,1.2065929155394552,0.43480366126544345,0.05199966318863472,1.1704343781241888,0.7305796955348776,-0.00908107614342119,1.2694025002646832,0.4704839811841068,0.03738226949574858,1.3417014470324715,0.2750310219563469,-0.026023640648530782,1.4028065945631936,-0.02851532889736418,18,17.912016,21.431551,15.853481,117.334785,116.36139,121.1025,124.034424
19,jumping_jacks_down,19,-0.02805772291162286,-1.1273699543916407,-1.4098238588157839,-0.008225081632456716,-1.1745905270822459,-1.3509525536573987,0.0008814628258385482,-1.1732623515589615,-1.3509707008948784,0.011229671611531886,-1.1713159713822139,-1.3510616430880686,-0.042808074706578186,-1.1734280363989855,-1.3505855824309638,-0.05478372887312186,-1.1720055664064437,-1.350958640192157,-0.06422816740217004,-1.169954647654245,-1.3512197057137953,0.03022709873967986,-1.138812564826281,-0.965998800737297,-0.07566324926150914,-1.1335142269551732,-0.9683161037061228,-0.004148044228947221,-1.0734281992814008,-1.2652876482916575,-0.04746159946703877,-1.0723514631909365,-1.2664037502161591,0.15234995402459714,-0.7646707262452522,-0.6653637427889679,-0.15988293035861165,-0.7335342804848645,-0.6595230478513864,0.19671910691157576,-0.3422421039063363,-0.5147122503345586,-0.1824162746076583,-0.2814921570211149,-0.5009339836878209,0.21585798136194967,0.05794339327027409,-0.7815854872559017,-0.23865984479673874,0.11449820637354123,-0.7776146694351043,0.23721632475783236,0.16447008005294667,-0.8619719249455464,-0.2698788801518484,0.2313358145190311,-0.8684994431930677,0.22388664508669026,0.17254063786462445,-0.9690433790624571,-0.2700766644397983,0.23714856758012165,-0.987513296523382,0.20860768242991562,0.1315629527100977,-0.8283689156562571,-0.2516238829151932,0.19483919169438998,-0.831358471707201,0.08252613370143977,-0.0022640536553652168,0.010739362844752347,-0.08252586402113046,0.0022640536553652168,-0.010739362844752347,0.07545213078048847,0.5928052442716306,-0.09751496716490969,-0.03770865040971544,0.5504797624785382,-0.30502131454003756,0.04226750052659369,1.0649036047045437,0.6726707869527498,-0.02919872719079615,1.1709649000573479,0.2491387601372283,0.03664436643297711,1.1301005798900616,0.7252881495551553,-0.018830112969588707,1.2408727033234919,0.27730846030616674,0.04842985103474866,1.239673562337086,0.31893382205184706,-0.039429411170478074,1.3509363541110417,-0.21681023377075453,19,23.20038,23.909346,22.28629,109.99464,111.206375,125.787285,126.71264
20,jumping_jacks_down,20,-0.019055337934912858,-1.187581522163368,-1.3503578230132287,0.0008713091073655857,-1.2374659666492802,-1.2886658803824553,0.010483214372389258,-1.235669453851762,-1.2887428697823713,0.02101055544766478,-1.2332524193091354,-1.288855509840937,-0.032759047746768376,-1.238704526610467,-1.2905964236337295,-0.0446462090909443,-1.2383028758753176,-1.2909169591062206,-0.054838608222511624,-1.2376642884593654,-1.2912524358098083,0.039055621012063564,-1.202378548349086,-0.8907141614379481,-0.06543585663427691,-1.2028168912228012,-0.9030474066555965,0.002814778326100158,-1.1305661648375307,-1.1993156560595581,-0.040067897430276805,-1.1297327205350587,-1.2034278393640696,0.16218155573266402,-0.8118892132561091,-0.5871215442997354,-0.1642450479008586,-0.7903865785767755,-0.6098366618854455,0.19588380574508835,-0.36692627259981603,-0.4409342560011701,-0.17556693600660378,-0.3117805319501892,-0.46460399007184217,0.19555145348124725,0.06605331402501796,-0.7366832475533573,-0.21580417206262187,0.10390068013859317,-0.7822878104398839,0.21037115188358987,0.18975657911691837,-0.8222206739905631,-0.23822182696166402,0.23344209508816233,-0.8900050738430927,0.19581906374841088,0.20919183610683373,-0.9243046726725028,-0.2319788158067214,0.2366955181168684,-1.0035307909064535,0.1819147961492051,0.15139060207082405,-0.7819287001535955,-0.21711243106431527,0.1902112652139246,-0.8337541427468578,0.08423132450064517,0.006049022502160149,0.0051802986684004815,-0.08423132450064517,-0.006049309109421542,-0.0051802986684004815,0.07214101248469833,0.5917773400632788,-0.003691499523904164,-0.05890748599099337,0.5418390791055732,-0.48695523059780393,0.07008264760224216,1.1024974198878943,0.8565192914254373,-0.021486465703643636,1.2300458228197122,0.12200133469348798,0.06781398188782517,1.1704091206316483,0.9165973407562037,-0.0070123049011584105,1.289411720201256,0.15533858805525463,0.0744612614976282,1.2982934408931721,0.4884860258176207,-0.025354780477375567,1.4084469661605268,-0.359150243066006,20,21.55824,19.65343,43.091595,97.2412,119.82621,125.721375,127.36093
